"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight"
"269369","2341196","2","","9999","Quantity not specified","90000","48.0"
"269368","2341196","1","","9999","1 cup","10205","95.0"
"269371","2341197","3","","9999","Quantity not specified","90000","22.0"
"269370","2341197","1","","9999","1 tablespoon","21000","15.0"
"269373","2341198","2","","9999","Quantity not specified","90000","102.0"
"269372","2341198","1","","9999","1 sandwich","61853","102.0"
"269375","2341199","2","","9999","Quantity not specified","90000","102.0"
"269374","2341199","1","","9999","1 sandwich","61853","102.0"
"269376","2341200","1","","9999","1 sandwich","61853","102.0"
"269377","2341200","2","","9999","Quantity not specified","90000","102.0"
"269379","2341201","2","","9999","Quantity not specified","90000","102.0"
"269378","2341201","1","","9999","1 sandwich","61853","102.0"
"269380","2341202","1","","9999","1 sandwich","61853","102.0"
"269381","2341202","2","","9999","Quantity not specified","90000","102.0"
"269382","2341203","1","","9999","1 sandwich","61853","102.0"
"269383","2341203","2","","9999","Quantity not specified","90000","102.0"
"269384","2341204","1","","9999","1 sandwich","61853","102.0"
"269385","2341204","2","","9999","Quantity not specified","90000","102.0"
"269387","2341205","2","","9999","Quantity not specified","90000","116.0"
"269386","2341205","1","","9999","1 sandwich","61853","116.0"
"269389","2341206","2","","9999","Quantity not specified","90000","116.0"
"269388","2341206","1","","9999","1 sandwich","61853","116.0"
"269390","2341207","1","","9999","1 sandwich","61853","116.0"
"269391","2341207","2","","9999","Quantity not specified","90000","116.0"
"269392","2341208","1","","9999","1 sandwich","61853","116.0"
"269393","2341208","2","","9999","Quantity not specified","90000","116.0"
"269394","2341209","1","","9999","1 sandwich","61853","116.0"
"269395","2341209","2","","9999","Quantity not specified","90000","116.0"
"269396","2341210","1","","9999","1 sandwich","61853","116.0"
"269397","2341210","2","","9999","Quantity not specified","90000","116.0"
"269398","2341211","1","","9999","1 sandwich","61853","116.0"
"269399","2341211","2","","9999","Quantity not specified","90000","116.0"
"269402","2341212","3","","9999","Quantity not specified","90000","32.0"
"269401","2341212","2","","9999","1 dipping-size container","64353","28.0"
"269400","2341212","1","","9999","1 tablespoon","21000","16.0"
"269404","2341213","2","","9999","Quantity not specified","90000","65.0"
"269403","2341213","1","","9999","1 cup","10205","260.0"
"269406","2341214","2","","9999","Quantity not specified","90000","65.0"
"269405","2341214","1","","9999","1 cup","10205","260.0"
"269407","2341215","1","","9999","1 cup","10205","260.0"
"269408","2341215","2","","9999","Quantity not specified","90000","65.0"
"269409","2341216","1","","9999","1 cup","10205","260.0"
"269410","2341216","2","","9999","Quantity not specified","90000","65.0"
"269412","2341217","2","","9999","Quantity not specified","90000","65.0"
"269411","2341217","1","","9999","1 cup","10205","260.0"
"269414","2341218","2","","9999","Quantity not specified","90000","65.0"
"269413","2341218","1","","9999","1 cup","10205","260.0"
"269416","2341219","2","","9999","Quantity not specified","90000","65.0"
"269415","2341219","1","","9999","1 cup","10205","260.0"
"269418","2341220","2","","9999","Quantity not specified","90000","65.0"
"269417","2341220","1","","9999","1 cup","10205","260.0"
"269420","2341221","2","","9999","1 piece or stick (4"" x 1"" x 3/4"")","61723","44.0"
"269421","2341221","3","","9999","1 cup","10205","115.0"
"269423","2341221","5","","9999","Quantity not specified","90000","57.0"
"269422","2341221","4","","9999","1 cubic inch","51000","14.7"
"269419","2341221","1","","9999","1 nugget","61508","7.0"
"269425","2341222","2","","9999","Quantity not specified","90000","80.0"
"269424","2341222","1","","9999","1 cup","10205","160.0"
"269427","2341223","2","","9999","Quantity not specified","90000","314.0"
"269426","2341223","1","","9999","1 cup","10205","251.0"
"269431","2341224","4","","9999","1 cup","10205","135.0"
"269430","2341224","3","","9999","1 cubic inch","51000","17.0"
"269432","2341224","5","","9999","Quantity not specified","90000","60.0"
"269429","2341224","2","","9999","1 oz yields","40016","20.0"
"269428","2341224","1","","9999","1 piece/slice, any size","64747","30.0"
"269433","2341225","1","","9999","1 patty","61633","85.0"
"269435","2341225","3","","9999","1 cubic inch","51000","17.0"
"269436","2341225","4","","9999","1 cup","10205","125.0"
"269437","2341225","5","","9999","Quantity not specified","90000","85.0"
"269434","2341225","2","","9999","1 oz yields","40016","20.0"
"269440","2341226","3","","9999","Quantity not specified","90000","70.0"
"269438","2341226","1","","9999","1 tablespoon","21000","15.0"
"269439","2341226","2","","9999","1 jar","62733","70.0"
"269442","2341227","2","","9999","1 oz yields","40016","20.0"
"269443","2341227","3","","9999","1 cubic inch","51000","17.0"
"269445","2341227","5","","9999","Quantity not specified","90000","60.0"
"269441","2341227","1","","9999","1 piece/slice, any size","64747","30.0"
"269444","2341227","4","","9999","1 cup","10205","135.0"
"269450","2341228","5","","9999","1 oz yields","40016","20.0"
"269452","2341228","7","","9999","1 cup","10205","135.0"
"269449","2341228","4","","9999","1 thick","64744","240.0"
"269451","2341228","6","","9999","1 cubic inch","51000","17.0"
"269453","2341228","8","","9999","Quantity not specified","90000","160.0"
"269447","2341228","2","","9999","1 thin","62307","120.0"
"269448","2341228","3","","9999","1 regular","62862","160.0"
"269446","2341228","1","","9999","1 piece/slice, any size","64747","30.0"
"269454","2341229","1","","9999","1 piece/slice, any size","64747","30.0"
"269455","2341229","2","","9999","1 thin","62307","120.0"
"269460","2341229","7","","9999","1 cup","10205","135.0"
"269456","2341229","3","","9999","1 regular","62862","160.0"
"269458","2341229","5","","9999","1 oz yields","40016","20.0"
"269459","2341229","6","","9999","1 cubic inch","51000","17.0"
"269461","2341229","8","","9999","Quantity not specified","90000","160.0"
"269457","2341229","4","","9999","1 thick","64744","240.0"
"269467","2341230","6","","9999","1 cubic inch","51000","17.0"
"269462","2341230","1","","9999","1 piece/slice, any size","64747","30.0"
"269464","2341230","3","","9999","1 regular","62862","160.0"
"269466","2341230","5","","9999","1 oz yields","40016","20.0"
"269463","2341230","2","","9999","1 thin","62307","120.0"
"269465","2341230","4","","9999","1 thick","64744","240.0"
"269469","2341230","8","","9999","Quantity not specified","90000","160.0"
"269468","2341230","7","","9999","1 cup","10205","135.0"
"269471","2341231","2","","9999","1 thin","62307","120.0"
"269475","2341231","6","","9999","1 cubic inch","51000","17.0"
"269476","2341231","7","","9999","1 cup","10205","135.0"
"269470","2341231","1","","9999","1 piece/slice, any size","64747","30.0"
"269474","2341231","5","","9999","1 oz yields","40016","20.0"
"269477","2341231","8","","9999","Quantity not specified","90000","160.0"
"269472","2341231","3","","9999","1 regular","62862","160.0"
"269473","2341231","4","","9999","1 thick","64744","240.0"
"269481","2341232","4","","9999","1 thick","64744","240.0"
"269482","2341232","5","","9999","1 oz yields","40016","20.0"
"269479","2341232","2","","9999","1 thin","62307","120.0"
"269485","2341232","8","","9999","Quantity not specified","90000","160.0"
"269483","2341232","6","","9999","1 cubic inch","51000","17.0"
"269478","2341232","1","","9999","1 piece/slice, any size","64747","30.0"
"269484","2341232","7","","9999","1 cup","10205","135.0"
"269480","2341232","3","","9999","1 regular","62862","160.0"
"269492","2341233","7","","9999","1 cup","10205","135.0"
"269489","2341233","4","","9999","1 thick","64744","360.0"
"269486","2341233","1","","9999","1 piece/slice, any size","64747","30.0"
"269493","2341233","8","","9999","Quantity not specified","90000","240.0"
"269491","2341233","6","","9999","1 cubic inch","51000","17.0"
"269490","2341233","5","","9999","1 oz yields","40016","20.0"
"269487","2341233","2","","9999","1 thin","62307","180.0"
"269488","2341233","3","","9999","1 regular","62862","240.0"
"269500","2341234","7","","9999","1 cup","10205","135.0"
"269494","2341234","1","","9999","1 piece/slice, any size","64747","30.0"
"269498","2341234","5","","9999","1 oz yields","40016","20.0"
"269496","2341234","3","","9999","1 regular","62862","240.0"
"269497","2341234","4","","9999","1 thick","64744","360.0"
"269501","2341234","8","","9999","Quantity not specified","90000","240.0"
"269495","2341234","2","","9999","1 thin","62307","180.0"
"269499","2341234","6","","9999","1 cubic inch","51000","17.0"
"269509","2341235","8","","9999","Quantity not specified","90000","240.0"
"269506","2341235","5","","9999","1 oz yields","40016","20.0"
"269508","2341235","7","","9999","1 cup","10205","135.0"
"269505","2341235","4","","9999","1 thick","64744","360.0"
"269503","2341235","2","","9999","1 thin","62307","180.0"
"269507","2341235","6","","9999","1 cubic inch","51000","17.0"
"269504","2341235","3","","9999","1 regular","62862","240.0"
"269502","2341235","1","","9999","1 piece/slice, any size","64747","30.0"
"269515","2341236","6","","9999","1 cubic inch","51000","17.0"
"269511","2341236","2","","9999","1 thin","62307","120.0"
"269516","2341236","7","","9999","1 cup","10205","135.0"
"269513","2341236","4","","9999","1 thick","64744","240.0"
"269512","2341236","3","","9999","1 regular","62862","160.0"
"269514","2341236","5","","9999","1 oz yields","40016","20.0"
"269517","2341236","8","","9999","Quantity not specified","90000","160.0"
"269510","2341236","1","","9999","1 piece/slice, any size","64747","30.0"
"269521","2341237","4","","9999","1 thick","64744","240.0"
"269523","2341237","6","","9999","1 cubic inch","51000","17.0"
"269524","2341237","7","","9999","1 cup","10205","135.0"
"269520","2341237","3","","9999","1 regular","62862","160.0"
"269522","2341237","5","","9999","1 oz yields","40016","20.0"
"269519","2341237","2","","9999","1 thin","62307","120.0"
"269525","2341237","8","","9999","Quantity not specified","90000","160.0"
"269518","2341237","1","","9999","1 piece/slice, any size","64747","30.0"
"269532","2341238","7","","9999","1 cup","10205","135.0"
"269530","2341238","5","","9999","1 oz yields","40016","20.0"
"269529","2341238","4","","9999","1 thick","64744","240.0"
"269531","2341238","6","","9999","1 cubic inch","51000","17.0"
"269528","2341238","3","","9999","1 regular","62862","160.0"
"269527","2341238","2","","9999","1 thin","62307","120.0"
"269533","2341238","8","","9999","Quantity not specified","90000","160.0"
"269526","2341238","1","","9999","1 piece/slice, any size","64747","30.0"
"269541","2341239","8","","9999","Quantity not specified","90000","160.0"
"269534","2341239","1","","9999","1 piece/slice, any size","64747","30.0"
"269539","2341239","6","","9999","1 cubic inch","51000","17.0"
"269538","2341239","5","","9999","1 oz yields","40016","20.0"
"269536","2341239","3","","9999","1 regular","62862","160.0"
"269540","2341239","7","","9999","1 cup","10205","135.0"
"269537","2341239","4","","9999","1 thick","64744","240.0"
"269535","2341239","2","","9999","1 thin","62307","120.0"
"269549","2341240","8","","9999","Quantity not specified","90000","240.0"
"269544","2341240","3","","9999","1 regular","62862","240.0"
"269547","2341240","6","","9999","1 cubic inch","51000","17.0"
"269542","2341240","1","","9999","1 piece/slice, any size","64747","30.0"
"269546","2341240","5","","9999","1 oz yields","40016","20.0"
"269543","2341240","2","","9999","1 thin","62307","180.0"
"269548","2341240","7","","9999","1 cup","10205","135.0"
"269545","2341240","4","","9999","1 thick","64744","360.0"
"269553","2341241","4","","9999","1 thick","64744","360.0"
"269554","2341241","5","","9999","1 oz yields","40016","20.0"
"269555","2341241","6","","9999","1 cubic inch","51000","17.0"
"269556","2341241","7","","9999","1 cup","10205","135.0"
"269551","2341241","2","","9999","1 thin","62307","180.0"
"269552","2341241","3","","9999","1 regular","62862","240.0"
"269557","2341241","8","","9999","Quantity not specified","90000","240.0"
"269550","2341241","1","","9999","1 piece/slice, any size","64747","30.0"
"269564","2341242","7","","9999","1 cup","10205","135.0"
"269562","2341242","5","","9999","1 oz yields","40016","20.0"
"269565","2341242","8","","9999","Quantity not specified","90000","240.0"
"269563","2341242","6","","9999","1 cubic inch","51000","17.0"
"269559","2341242","2","","9999","1 thin","62307","180.0"
"269560","2341242","3","","9999","1 regular","62862","240.0"
"269561","2341242","4","","9999","1 thick","64744","360.0"
"269558","2341242","1","","9999","1 piece/slice, any size","64747","30.0"
"269571","2341243","6","","9999","1 cubic inch","51000","17.0"
"269572","2341243","7","","9999","1 cup","10205","135.0"
"269567","2341243","2","","9999","1 thin","62307","225.0"
"269573","2341243","8","","9999","Quantity not specified","90000","300.0"
"269569","2341243","4","","9999","1 thick","64744","450.0"
"269568","2341243","3","","9999","1 regular","62862","300.0"
"269570","2341243","5","","9999","1 oz yields","40016","20.0"
"269566","2341243","1","","9999","1 piece/slice, any size","64747","30.0"
"269578","2341244","5","","9999","1 oz yields","40016","20.0"
"269580","2341244","7","","9999","1 cup","10205","135.0"
"269574","2341244","1","","9999","1 piece/slice, any size","64747","30.0"
"269576","2341244","3","","9999","1 regular","62862","300.0"
"269581","2341244","8","","9999","Quantity not specified","90000","300.0"
"269579","2341244","6","","9999","1 cubic inch","51000","17.0"
"269575","2341244","2","","9999","1 thin","62307","225.0"
"269577","2341244","4","","9999","1 thick","64744","450.0"
"269582","2341245","1","","9999","1 piece/slice, any size","64747","30.0"
"269584","2341245","3","","9999","1 regular","62862","300.0"
"269587","2341245","6","","9999","1 cubic inch","51000","17.0"
"269583","2341245","2","","9999","1 thin","62307","225.0"
"269586","2341245","5","","9999","1 oz yields","40016","20.0"
"269589","2341245","8","","9999","Quantity not specified","90000","300.0"
"269585","2341245","4","","9999","1 thick","64744","450.0"
"269588","2341245","7","","9999","1 cup","10205","135.0"
"269594","2341246","5","","9999","1 oz yields","40016","20.0"
